counter,    accel.x,    accel.y,    accel.z,    gyro.p,    gyro.q,    gyro.r,    rot->phi,    rot->theta,    rot->psi,    rates->p,    rates->q,    rates->r,    pos->x, pos->y, pos->z,    COMMAND_THRUST,    COMMAND_ROLL,    COMMAND_PITCH,    COMMAND_YAW,    rpm_obs[0],    rpm_obs[1],    rpm_obs[2],    rpm_obs[3],    dr_state.x,    dr_state.y
5534,6583,817,-13580,-2216,-19578,-4646,-0.417388,0.015870,-0.967641,-0.506104,-4.766846,-1.155762,-0.218750,1.859375,-1.046875,5635,-766,1909,-4500,10673,7634,10123,5517,0.357268,4.006631
5535,3490,165,-10907,-2118,-18090,-4808,-0.418268,0.006775,-0.966221,-0.482178,-4.403564,-1.195312,-0.289062,1.957031,-1.046875,5636,-787,1730,-4500,10698,7692,10073,5474,0.348093,4.004309
5536,-637,351,-9311,-2253,-18900,-5082,-0.419166,-0.002075,-0.964290,-0.515137,-4.601318,-1.262207,-0.289062,1.957031,-1.046875,5637,-776,1915,-4500,10734,7701,10053,5417,0.338929,4.001973
5537,-590,1005,-13554,-2580,-19794,-5032,-0.420338,-0.011841,-0.962596,-0.594971,-4.819580,-1.250000,-0.289062,1.957031,-1.046875,5639,-736,2136,-4500,10770,7761,9969,5378,0.329776,3.999624
5538,2858,978,-15543,-2857,-19197,-5110,-0.421615,-0.021181,-0.961136,-0.662598,-4.673828,-1.269043,-0.289062,1.957031,-1.046875,5641,-699,2131,-4500,10789,7805,9921,5323,0.320634,3.997260
5539,3901,939,-14456,-2617,-19184,-4701,-0.422837,-0.030339,-0.959420,-0.604004,-4.670654,-1.169189,-0.289062,1.957031,-1.046875,5643,-734,2227,-4500,10807,7841,9862,5284,0.311505,3.994884
5540,5768,41,-14883,-2194,-17924,-4369,-0.423837,-0.038828,-0.957974,-0.500732,-4.363037,-1.088135,-0.289062,1.957031,-1.046875,5646,-805,2104,-4500,10822,7881,9815,5232,0.302388,3.992493
5541,5606,-678,-9531,-1876,-15875,-4526,-0.424640,-0.047259,-0.956776,-0.423096,-3.862793,-1.126465,-0.289062,1.957031,-1.046875,5649,-871,1823,-4500,10852,7910,9746,5202,0.293284,3.990089
5542,-1562,1608,-5417,-2079,-16455,-4668,-0.425585,-0.054959,-0.954867,-0.472656,-4.004395,-1.161133,-0.289062,1.957031,-1.046875,5651,-866,1954,-4500,10888,7956,9735,5185,0.284194,3.987671
5543,413,1276,-14680,-2484,-17540,-4526,-0.426906,-0.063580,-0.953327,-0.571533,-4.269287,-1.126465,-0.289062,1.957031,-1.046875,5654,-828,2192,-4500,10912,7970,9703,5149,0.275116,3.985240
5544,4041,1210,-18920,-2833,-16989,-4747,-0.428334,-0.073002,-0.951898,-0.656738,-4.134766,-1.180420,-0.289062,1.957031,-1.046875,5658,-791,2184,-4500,10929,8003,9674,5123,0.266053,3.982795
5545,3493,1156,-16128,-2940,-16520,-4733,-0.429526,-0.079613,-0.950881,-0.682861,-4.020264,-1.177002,-0.289062,1.957031,-1.046875,5663,-782,2185,-4500,10942,8028,9644,5081,0.257003,3.980337
5546,3727,-483,-12800,-2772,-15481,-4731,-0.430786,-0.087330,-0.949991,-0.641846,-3.766602,-1.176514,-0.289062,1.957031,-1.046875,5667,-811,2084,-4500,10958,8042,9637,5051,0.247969,3.977865
5547,964,-431,-5857,-2295,-14674,-5113,-0.431890,-0.094807,-0.948573,-0.525391,-3.569580,-1.269775,-0.289062,1.957031,-1.046875,5671,-889,2005,-4500,10972,8077,9626,5007,0.238949,3.975380
5548,98,849,-10041,-2290,-14746,-5252,-0.432939,-0.102290,-0.947972,-0.524170,-3.587158,-1.303711,-0.289062,1.957031,-1.046875,5675,-909,2065,-4500,10987,8097,9600,4999,0.229944,3.972882
5549,137,1146,-15456,-2558,-14799,-5298,-0.434097,-0.109656,-0.947264,-0.589600,-3.600098,-1.314941,-0.289062,1.957031,-1.046875,5680,2786,863,-4500,11010,8102,9597,4948,0.220954,3.970369
5550,2027,1573,-19360,-2920,-15008,-5344,-0.435443,-0.117212,-0.946668,-0.677979,-3.651123,-1.326172,-0.289062,1.957031,-1.046875,5684,2829,964,-4500,11021,8121,9585,4913,0.211981,3.967844
5551,2519,1720,-16116,-3184,-14805,-4984,-0.436932,-0.124651,-0.945885,-0.742432,-3.601562,-1.238281,-0.289062,1.957031,-1.046875,5690,2868,1005,-4500,11027,8105,9540,4890,0.203023,3.965305
5552,4396,-4,-15234,-3016,-13598,-4919,-0.438342,-0.131420,-0.944657,-0.701416,-3.306885,-1.222412,-0.359375,2.078125,-1.046875,5696,2856,870,-4500,11039,8126,9511,4879,0.194081,3.962752
5553,4711,190,-11098,-2713,-12039,-5163,-0.439587,-0.137580,-0.944451,-0.627441,-2.926270,-1.281982,-0.359375,2.078125,-1.046875,5701,2824,651,-4500,11056,7852,9479,4922,0.185157,3.960186
5554,568,656,-5086,-2648,-11924,-5095,-0.440808,-0.143744,-0.944231,-0.611572,-2.898193,-1.265381,-0.359375,2.078125,-1.046875,5706,2833,651,-4500,11065,7845,9425,4978,0.176249,3.957607
5555,-1896,1058,-10140,-2813,-13874,-5100,-0.442192,-0.150963,-0.943643,-0.651855,-3.374268,-1.266602,-0.359375,2.078125,-1.046875,5711,2883,1009,-4500,11077,7777,9322,5078,0.167358,3.955014
5556,1635,2444,-19476,-3108,-14112,-4901,-0.443635,-0.157882,-0.942931,-0.723877,-3.432373,-1.218018,-0.359375,2.078125,-1.046875,5718,2963,1118,-4500,11084,7678,9187,5216,0.158485,3.952407
5557,5636,1551,-18060,-3040,-12636,-4535,-0.445052,-0.164374,-0.941686,-0.707275,-3.072021,-1.128662,-0.359375,2.078125,-1.046875,5724,3004,947,-4500,11082,7419,9109,5363,0.149629,3.949787
5558,4064,436,-10515,-2362,-12100,-4210,-0.446195,-0.170441,-0.941058,-0.541748,-2.941162,-1.049316,-0.359375,2.078125,-1.046875,5730,2964,907,-4500,11081,7324,8988,5524,0.140791,3.947154
5559,2509,-31,-7863,-1455,-11274,-4086,-0.446928,-0.175893,-0.940637,-0.320312,-2.739502,-1.019043,-0.359375,2.078125,-1.046875,5736,2886,799,-4500,11090,7166,8992,5864,0.131971,3.944507
5560,2403,-810,-8117,-634,-10398,-4380,-0.447162,-0.181600,-0.940253,-0.119873,-2.525635,-1.090820,-0.359375,2.078125,-1.046875,5741,2811,664,-4500,11092,6935,8842,6029,0.123170,3.941846
5561,-1584,1844,-11141,-514,-11209,-4463,-0.447339,-0.187187,-0.939968,-0.090576,-2.723633,-1.111084,-0.359375,2.078125,-1.046875,5745,2832,806,-4500,11109,6768,8772,6181,0.114388,3.939173
5562,307,2005,-20569,-662,-12486,-4067,-0.447738,-0.193154,-0.938502,-0.126709,-3.035400,-1.014404,-0.359375,2.078125,-1.046875,5749,2900,1049,-4500,11115,6691,8682,6325,0.105624,3.936485
5563,4565,1188,-16965,-680,-11647,-3960,-0.448081,-0.198942,-0.937830,-0.131104,-2.830566,-0.988281,-0.359375,2.078125,-1.046875,5754,2962,959,-4500,11121,6460,8624,6595,0.096880,3.933785
5564,3692,1593,-8006,-690,-10644,-4435,-0.448399,-0.204424,-0.937555,-0.133545,-2.585693,-1.104248,-0.359375,2.078125,-1.046875,5759,3039,831,-4500,11133,6395,8496,6705,0.088154,3.931071
5565,63,1856,-9186,-1054,-10760,-4655,-0.448855,-0.209850,-0.937430,-0.222412,-2.614014,-1.157959,-0.359375,2.078125,-1.046875,5763,3180,875,-4500,11151,6279,8419,6916,0.079449,3.928344
5566,-56,1395,-11569,-1083,-12394,-4879,-0.449420,-0.216532,-0.937019,-0.229492,-3.012939,-1.212646,-0.359375,2.078125,-1.046875,5768,3287,1186,-4500,11171,6231,8326,7006,0.070763,3.925603
5567,3731,1627,-10167,-566,-13109,-4690,-0.449711,-0.222598,-0.935780,-0.103271,-3.187500,-1.166504,-0.359375,2.078125,-1.046875,5775,3318,1370,-4500,11185,6163,8212,7150,0.062097,3.922849
5568,5724,444,-10365,104,-11915,-4396,-0.449690,-0.229174,-0.935029,0.060303,-2.895996,-1.094727,-0.359375,2.078125,-1.046875,5780,3320,1251,-4500,11190,6053,8155,7202,0.053451,3.920082
5569,3033,1317,-12152,743,-11479,-4444,-0.449362,-0.234881,-0.934637,0.216309,-2.789551,-1.106445,-0.429688,2.179688,-1.046875,5786,3321,1237,-4500,11201,6007,8005,7328,0.044826,3.917302
5570,322,1971,-11129,1322,-12290,-4322,-0.448667,-0.240910,-0.934007,0.357666,-2.987549,-1.076660,-0.429688,2.179688,-1.046875,5790,3320,1422,-4500,11222,5971,8010,7363,0.036221,3.914509
5571,1692,1461,-10900,2081,-12780,-3796,-0.447881,-0.247200,-0.933086,0.542969,-3.107178,-0.948242,-0.429688,2.179688,-1.046875,5794,3284,1564,-4500,11235,5946,7857,7442,0.027638,3.911702
5572,3997,1022,-10655,3190,-12591,-3306,-0.446590,-0.253058,-0.931279,0.813721,-3.061035,-0.828613,-0.429688,2.179688,-1.046875,5799,3185,1600,-4500,11251,5899,7733,7460,0.019076,3.908883
5573,3771,2347,-10750,3936,-11778,-2948,-0.444870,-0.258737,-0.930187,0.995850,-2.862549,-0.741211,-0.429688,2.179688,-1.046875,5802,3124,1526,-4500,11259,5867,7588,7498,0.010535,3.906051
5574,-233,1361,-7701,4805,-12157,-2853,-0.442831,-0.264486,-0.928927,1.208008,-2.955078,-0.718018,-0.429688,2.179688,-1.046875,5804,3036,1636,-4500,11282,5842,7545,7514,0.002016,3.903206
5575,-777,1827,-9744,5767,-13343,-2567,-0.440358,-0.270815,-0.927321,1.442871,-3.244629,-0.648193,-0.429688,2.179688,-1.046875,5807,2924,1891,-4500,11300,5819,7464,7498,-0.006482,3.900348
5576,3144,2020,-17040,6608,-12536,-2101,-0.437566,-0.276711,-0.925696,1.648193,-3.047607,-0.534424,-0.429688,2.179688,-1.046875,5809,2819,1825,-4500,11312,5778,7404,7497,-0.014957,3.897479
5577,3756,2093,-14579,7220,-11350,-2231,-0.434374,-0.281981,-0.923686,1.797607,-2.758057,-0.566162,-0.429688,2.179688,-1.046875,5810,2738,1680,-4500,11329,5703,7162,7492,-0.023410,3.894597
5578,-428,2054,-7172,7987,-11614,-2397,-0.430825,-0.287451,-0.922395,1.984863,-2.822510,-0.606689,-0.429688,2.179688,-1.046875,5810,2634,1752,-4500,11343,5694,7195,7480,-0.031840,3.891702
5579,-1537,788,-8753,9149,-12275,-2417,-0.426802,-0.293184,-0.920958,2.268555,-2.983887,-0.611572,-0.429688,2.179688,-1.046875,5810,2465,1898,-4500,11357,5660,7073,7434,-0.040248,3.888796
5580,3296,1066,-15007,10237,-12294,-2545,-0.422303,-0.298863,-0.919708,2.534180,-2.988525,-0.642822,-0.429688,2.179688,-1.046875,5810,2297,1948,-4500,11367,5660,7031,7389,-0.048632,3.885879
5581,4932,1610,-15210,10982,-10869,-2759,-0.417081,-0.304104,-0.918787,2.716064,-2.640625,-0.695068,-0.429688,2.179688,-1.046875,5809,2165,1753,-4500,11374,5640,6918,7328,-0.056994,3.882950
5582,1345,1171,-8086,11638,-10424,-3199,-0.411589,-0.309226,-0.917570,2.876221,-2.531982,-0.802490,-0.429688,2.179688,-1.046875,5806,2043,1697,-4500,11388,5644,6882,7309,-0.065332,3.880010
5583,-393,1651,-7022,12266,-11374,-3330,-0.406004,-0.314677,-0.916987,3.029541,-2.763916,-0.834473,-0.429688,2.179688,-1.046875,5803,1927,1869,-4500,11401,5631,6852,7242,-0.073648,3.877059
5584,4238,2017,-15444,12959,-11512,-3064,-0.399995,-0.320266,-0.916120,3.198730,-2.797607,-0.769531,-0.429688,2.179688,-1.046875,5801,1799,1926,-4500,11406,5666,6785,7168,-0.081939,3.874097
5585,5837,1771,-14697,13526,-10132,-3221,-0.393627,-0.325157,-0.915702,3.337158,-2.460693,-0.807861,-0.429688,2.179688,-1.046875,5799,1688,1726,-4500,11411,5729,6755,7146,-0.090207,3.871125
5586,378,2535,-5557,13826,-9829,-3378,-0.387000,-0.329863,-0.915502,3.410400,-2.386719,-0.846191,-0.519531,2.289062,-1.039062,5795,1620,1691,-4500,11417,5751,6760,7090,-0.098451,3.868143
5587,162,1837,-8045,14367,-10263,-3086,-0.380134,-0.335093,-0.914305,3.542480,-2.492676,-0.774658,-0.519531,2.289062,-1.039062,5791,1515,1774,-4500,11420,5791,6779,7042,-0.106671,3.865151
5588,2452,1471,-14173,15407,-10840,-2589,-0.372859,-0.340333,-0.913530,3.796387,-2.633545,-0.653320,-0.519531,2.289062,-1.039062,5787,1333,1894,-4500,11419,5829,6793,6925,-0.114868,3.862150
5589,4691,1437,-14018,16161,-9932,-2157,-0.365079,-0.345129,-0.912819,3.980469,-2.411865,-0.547852,-0.519531,2.289062,-1.039062,5784,1182,1773,-4500,11409,5880,6821,6923,-0.123040,3.859140
5590,1913,-46,-8245,17030,-8909,-2092,-0.357113,-0.349283,-0.912328,4.192627,-2.162109,-0.531982,-0.519531,2.289062,-1.039062,5779,1010,1620,-4500,11401,5978,6905,6846,-0.131188,3.856122
5591,-2265,1595,-5291,17669,-9670,-2068,-0.348732,-0.353834,-0.911665,4.348633,-2.347900,-0.526123,-0.519531,2.289062,-1.039062,5773,859,1753,-4500,11400,6044,6986,6777,-0.139311,3.853094
5592,-1148,1434,-10462,18124,-10219,-1754,-0.340757,-0.358523,-0.910256,4.459717,-2.481934,-0.449463,-0.519531,2.289062,-1.039062,5768,733,1867,-4500,11387,6087,7126,6740,-0.147410,3.850059
5593,4501,790,-17927,18597,-9204,-1451,-0.331825,-0.362958,-0.909381,4.575195,-2.234131,-0.375488,-0.519531,2.289062,-1.039062,5764,602,1727,-4500,11379,6162,7188,6710,-0.155485,3.847017
5594,3859,2330,-13972,18632,-8007,-1475,-0.322991,-0.366683,-0.908859,4.583740,-1.941895,-0.381348,-0.519531,2.289062,-1.039062,5759,536,1539,-4500,11369,6226,7374,6649,-0.163535,3.843967
5595,184,1468,-8905,18462,-7693,-1560,-0.314048,-0.370216,-0.908490,4.542236,-1.865234,-0.402100,-0.519531,2.289062,-1.039062,5753,508,1479,-4500,11354,6280,7473,6605,-0.171561,3.840910
5596,-612,722,-9490,18672,-8779,-1848,-0.305471,-0.374409,-0.908068,4.593506,-2.130371,-0.472412,-0.519531,2.289062,-1.039062,5747,437,1656,-4500,11352,6424,7563,6541,-0.179562,3.837847
5597,4342,980,-15734,18946,-8299,-1795,-0.294616,-0.379201,-0.906890,4.660400,-2.013184,-0.459473,-0.519531,2.289062,-1.039062,5743,347,1592,-4500,11344,6471,7744,6494,-0.187538,3.834778
5598,4772,634,-13663,18998,-7194,-1979,-0.287469,-0.381830,-0.906933,4.673096,-1.743408,-0.504395,-0.519531,2.289062,-1.039062,5738,307,1414,-4500,11325,6547,7841,6455,-0.195490,3.831703
5599,275,822,-9633,19208,-7070,-2449,-0.277639,-0.385450,-0.907113,4.724365,-1.713135,-0.619141,-0.519531,2.289062,-1.039062,5734,236,1390,-4500,11317,6650,8021,6431,-0.203417,3.828624
5600,-986,2369,-11216,19288,-7536,-2536,-0.268341,-0.389142,-0.907439,4.743896,-1.826904,-0.640381,-0.519531,2.289062,-1.039062,5729,185,1465,-4500,11307,6695,8191,6341,-0.211319,3.825539
5601,2046,1159,-19305,19537,-8077,-2458,-0.258968,-0.393037,-0.907540,4.804688,-1.958984,-0.621338,-0.519531,2.289062,-1.039062,5725,112,1572,-4500,11302,6753,8258,6313,-0.219197,3.822450
5602,3161,1454,-18686,19975,-8005,-2011,-0.249184,-0.396938,-0.907663,4.911621,-1.941406,-0.512207,-0.519531,2.289062,-1.039062,5721,2,1590,-4500,11288,6831,8404,6255,-0.227049,3.819356
5603,5242,846,-11337,20583,-6161,-1850,-0.239514,-0.399852,-0.907097,5.060059,-1.491211,-0.472900,-0.597656,2.398438,-1.027344,5718,-140,1301,-4500,11277,6868,8548,6216,-0.234877,3.816259
5604,1207,187,-1856,21189,-5692,-1922,-0.229290,-0.402637,-0.907379,5.208008,-1.376709,-0.490479,-0.597656,2.398438,-1.027344,5714,-297,1213,-4500,11276,6946,8681,6135,-0.242680,3.813159
5605,-526,2022,-11301,21433,-6660,-1989,-0.218712,-0.406023,-0.907603,5.267578,-1.613037,-0.506836,-0.597656,2.398438,-1.027344,5709,-411,1362,-4500,11274,6962,8750,6097,-0.250458,3.810056
5606,863,1971,-24135,21400,-7595,-1839,-0.208110,-0.409746,-0.907798,5.259521,-1.841309,-0.470215,-0.597656,2.398438,-1.027344,5705,-486,1533,-4500,11270,7060,8857,6070,-0.258211,3.806951
5607,3139,1098,-16554,21710,-7772,-1593,-0.197317,-0.413542,-0.907871,5.335205,-1.884521,-0.410156,-0.597656,2.398438,-1.027344,5703,-613,1602,-4500,11257,7084,8965,6014,-0.265940,3.803843
5608,3886,651,-7706,22085,-6259,-1514,-0.186976,-0.416477,-0.907605,5.426758,-1.515137,-0.390869,-0.597656,2.398438,-1.027344,5701,-750,1385,-4500,11245,7128,9066,5977,-0.273643,3.800734
5609,1741,568,-13261,22276,-5110,-1839,-0.175969,-0.418948,-0.908066,5.473389,-1.234619,-0.470215,-0.597656,2.398438,-1.027344,5698,-868,1199,-4500,11242,7193,9165,5902,-0.281322,3.797624
5610,-988,2505,-15241,22050,-6061,-2170,-0.164731,-0.422090,-0.908656,5.418213,-1.466797,-0.551025,-0.597656,2.398438,-1.027344,5695,-926,1349,-4500,11232,7241,9260,5866,-0.288976,3.794513
5611,-206,1281,-12106,21919,-7157,-2273,-0.154341,-0.425438,-0.909389,5.386230,-1.734375,-0.576172,-0.597656,2.398438,-1.027344,5693,-989,1544,-4500,11205,7324,9295,5841,-0.296605,3.791403
5612,1707,397,-10242,22226,-6954,-2210,-0.143264,-0.428925,-0.910059,5.461182,-1.684814,-0.560791,-0.597656,2.398438,-1.027344,5692,-1115,1548,-4500,11165,7369,9379,5791,-0.304209,3.788292
5613,3513,1029,-14410,22560,-6028,-2275,-0.132583,-0.431746,-0.910172,5.542725,-1.458740,-0.576660,-0.597656,2.398438,-1.027344,5691,-1251,1426,-4500,11151,7472,9455,5755,-0.311789,3.785182
5614,1072,300,-13626,22769,-5073,-2602,-0.120599,-0.434301,-0.911281,5.593750,-1.225586,-0.656494,-0.597656,2.398438,-1.027344,5691,-1376,1280,-4500,11116,7496,9531,5700,-0.319343,3.782073
5615,349,766,-10721,22734,-5897,-2846,-0.109764,-0.436994,-0.912447,5.585205,-1.426758,-0.716064,-0.597656,2.398438,-1.027344,5689,-1466,1417,-4500,11083,7597,9601,5661,-0.326873,3.778965
5616,-1008,2254,-11221,22577,-7488,-2597,-0.098090,-0.440837,-0.913500,5.546875,-1.815186,-0.655273,-0.597656,2.398438,-1.027344,5689,-1540,1708,-4500,11067,7634,9660,5634,-0.334378,3.775859
5617,4848,629,-16061,22671,-6157,-2218,-0.086946,-0.443741,-0.914293,5.569824,-1.490234,-0.562744,-0.597656,2.398438,-1.027344,5691,-1647,1530,-4500,10985,7689,9727,5528,-0.341858,3.772756
5618,4851,834,-11828,22671,-4666,-2236,-0.075771,-0.445972,-0.914956,5.569824,-1.126221,-0.567139,-0.597656,2.398438,-1.027344,5692,-1742,1303,-4500,10958,7788,9793,5456,-0.349313,3.769656
5619,1724,2110,-12149,22375,-4487,-1789,-0.064316,-0.448138,-0.915823,5.497559,-1.082520,-0.458008,-0.597656,2.398438,-1.027344,5693,-1795,1261,-4500,10891,7819,9820,5379,-0.356744,3.766559
5620,617,1442,-13179,22239,-4873,-1386,-0.053588,-0.450375,-0.916448,5.464355,-1.176758,-0.359619,-0.667969,2.476562,-1.019531,5694,-1866,1311,-4500,10835,7917,9875,5376,-0.364149,3.763465
5621,1490,1376,-11581,22215,-5265,-1340,-0.042504,-0.452952,-0.916992,5.458496,-1.272461,-0.348389,-0.667969,2.476562,-1.019531,5695,-1952,1374,-4500,10810,7994,9925,5322,-0.371530,3.760376
5622,3210,2027,-17557,21912,-5110,-989,-0.031745,-0.455262,-0.917550,5.384521,-1.234619,-0.262695,-0.667969,2.476562,-1.019531,5698,-2001,1359,-4500,10727,8045,9979,5259,-0.378886,3.757292
5623,1357,578,-15597,21932,-4982,-941,-0.021295,-0.457505,-0.917486,5.389404,-1.203369,-0.250977,-0.667969,2.476562,-1.019531,5700,-2091,1347,-4500,10662,8107,10023,5166,-0.386218,3.754212
5624,-543,217,-7244,22209,-5963,-1163,-0.010220,-0.460365,-0.918166,5.457031,-1.442871,-0.305176,-0.667969,2.476562,-1.019531,5703,-2227,1529,-4500,10587,8195,10064,5099,-0.393525,3.751138
5625,1193,527,-12422,22194,-5945,-1255,0.001023,-0.463296,-0.918836,5.453369,-1.438477,-0.327637,-0.667969,2.476562,-1.019531,5707,-2326,1561,-4500,10520,8228,10109,5037,-0.400807,3.748070
5626,3141,1017,-16343,21902,-4988,-1514,0.011886,-0.465549,-0.919686,5.382080,-1.204834,-0.390869,-0.667969,2.476562,-1.019531,5712,-2388,1431,-4500,10476,8298,10153,4953,-0.408064,3.745008
5627,1055,1883,-12176,21492,-5078,-1665,0.022431,-0.467804,-0.920608,5.281982,-1.226807,-0.427734,-0.667969,2.476562,-1.019531,5717,-2426,1464,-4500,10428,8376,10188,4832,-0.415296,3.741953
5628,-307,988,-14023,20895,-5956,-1793,0.033013,-0.470473,-0.921393,5.136230,-1.441162,-0.458984,-0.667969,2.476562,-1.019531,5721,-2431,1631,-4500,10369,8415,10227,4727,-0.422504,3.738905
5629,3429,497,-18302,20583,-5753,-1917,0.043835,-0.473146,-0.922618,5.060059,-1.391602,-0.489258,-0.667969,2.476562,-1.019531,5727,-2472,1629,-4500,10317,8494,10260,4598,-0.429687,3.735865
5630,3281,1322,-12505,19920,-4917,-2079,0.053850,-0.475410,-0.923794,4.898193,-1.187500,-0.528809,-0.667969,2.476562,-1.019531,5734,-2450,1520,-4500,10274,8580,10285,4457,-0.436846,3.732833
5631,553,729,-8666,19297,-5141,-2181,0.063482,-0.477608,-0.925137,4.746094,-1.242188,-0.553711,-0.667969,2.476562,-1.019531,5740,-2427,1575,-4500,10216,8652,10322,4462,-0.443979,3.729809
5632,1321,551,-12974,18909,-5542,-2257,0.073293,-0.480152,-0.926593,4.651367,-1.340088,-0.572266,-0.667969,2.476562,-1.019531,5746,-2434,1661,-4500,10207,8696,10350,4331,-0.451088,3.726794
5633,2713,2257,-14569,18068,-4936,-2271,0.082838,-0.482493,-0.927640,4.446045,-1.192139,-0.575684,-0.667969,2.476562,-1.019531,5753,-2370,1583,-4500,10170,8748,10381,4194,-0.458172,3.723788
5634,767,1183,-13871,17205,-5407,-2131,0.091809,-0.484906,-0.929158,4.235352,-1.307129,-0.541504,-0.667969,2.476562,-1.019531,5760,-2293,1684,-4500,10144,8823,10404,4097,-0.465231,3.720792
5635,883,-117,-12461,17096,-6368,-2050,0.100425,-0.487599,-0.930611,4.208740,-1.541748,-0.521729,-0.667969,2.476562,-1.019531,5767,-2317,1876,-4500,10128,8872,10422,4102,-0.472265,3.717805
5636,4120,41,-13663,17183,-5858,-1721,0.110673,-0.490641,-0.932084,4.229980,-1.417236,-0.441406,-0.667969,2.476562,-1.019531,5776,-2382,1838,-4500,10152,8895,10446,4019,-0.479275,3.714829
5637,3461,673,-13544,17168,-5276,-1497,0.118262,-0.492718,-0.933128,4.226318,-1.275146,-0.386719,-0.667969,2.476562,-1.019531,5785,-2435,1779,-4500,10136,8943,10465,3947,-0.486259,3.711863
5638,1628,-1093,-10339,17527,-5597,-1547,0.127642,-0.495283,-0.933927,4.313965,-1.353516,-0.398926,-0.750000,2.566406,-1.007812,5793,-2562,1857,-4500,10130,8958,10485,3883,-0.493219,3.708909
5639,1709,675,-11356,17410,-5241,-1512,0.136366,-0.497504,-0.935157,4.285400,-1.266602,-0.390381,-0.750000,2.566406,-1.007812,5802,-2628,1822,-4500,10135,9003,10505,3887,-0.500153,3.705965
5640,2169,1744,-15125,16342,-4356,-1434,0.144926,-0.499450,-0.936306,4.024658,-1.050537,-0.371338,-0.750000,2.566406,-1.007812,5811,-2556,1690,-4500,10156,9044,10519,3841,-0.507062,3.703033
5641,-1092,1251,-12962,15206,-5300,-1876,0.152787,-0.501676,-0.937752,3.747314,-1.281006,-0.479248,-0.750000,2.566406,-1.007812,5819,-2459,1856,-4500,10155,9097,10535,3783,-0.513947,3.700113
5642,-86,2222,-14395,13927,-6146,-2201,0.160415,-0.504393,-0.939468,3.435059,-1.487549,-0.558594,-0.750000,2.566406,-1.007812,5828,-2319,2024,-4500,10153,9107,10539,3785,-0.520806,3.697206
5643,2546,1991,-18099,12739,-5546,-2101,0.167146,-0.506765,-0.940866,3.145020,-1.341064,-0.534180,-0.750000,2.566406,-1.007812,5838,-2172,1965,-4500,10174,9144,10556,3757,-0.527640,3.694310
5644,2679,-80,-14414,12259,-5540,-2290,0.173858,-0.509070,-0.942560,3.027832,-1.339600,-0.580322,-0.750000,2.566406,-1.007812,5846,-2113,2000,-4500,10185,9183,10567,3711,-0.534449,3.691428
5645,2706,-1137,-10711,12493,-5579,-2345,0.180743,-0.511309,-0.944388,3.084961,-1.349121,-0.593750,-0.750000,2.566406,-1.007812,5855,-2161,2041,-4500,10206,9227,10582,3714,-0.541232,3.688559
5646,2888,-1595,-12565,12968,-4701,-2247,0.188202,-0.513409,-0.946214,3.200928,-1.134766,-0.569824,-0.750000,2.566406,-1.007812,5865,-2262,1921,-4500,10240,9247,10590,3670,-0.547990,3.685703
5647,3045,-1154,-13058,13072,-4158,-2242,0.195263,-0.515092,-0.947889,3.226318,-1.002197,-0.568604,-0.750000,2.566406,-1.007812,5874,-2326,1843,-4500,10276,9276,10600,3638,-0.554723,3.682861
5648,435,424,-11705,12730,-4651,-2358,0.202119,-0.516916,-0.949257,3.142822,-1.122559,-0.596924,-0.750000,2.566406,-1.007812,5883,-2338,1927,-4500,10311,9298,10610,3603,-0.561430,3.680033
