counter,    accel.x,    accel.y,    accel.z,    gyro.p,    gyro.q,    gyro.r,    rot->phi,    rot->theta,    rot->psi,    rates->p,    rates->q,    rates->r,    pos->x, pos->y, pos->z,    COMMAND_THRUST,    COMMAND_ROLL,    COMMAND_PITCH,    COMMAND_YAW,    rpm_obs[0],    rpm_obs[1],    rpm_obs[2],    rpm_obs[3],    dr_state.x,    dr_state.y,    ctrl.cmd.phi,    ctrl.cmd.theta
359,1392,-1876,-5062,-693,688,-43,0.000427,0.016847,-1.597413,-0.135254,0.182129,-0.001465,-2.328125,2.578125,-1.929688,5400,87,-274,-318,8123,7828,8350,7954,-75.479408,53.477837,0.000000,0.000000
360,-2280,-1298,-9229,-117,244,-459,0.000488,0.017030,-1.597474,0.005371,0.073730,-0.103027,-2.328125,2.578125,-1.929688,5400,15,-212,-301,8117,7821,8364,7968,-75.479408,53.478352,0.000000,0.000000
361,-1439,151,-14364,108,-793,-50,0.000610,0.016724,-1.597474,0.060303,-0.179443,-0.003174,-2.328125,2.578125,-1.929688,5400,-18,-39,-302,8091,7819,8326,7973,-75.479408,53.478867,0.000000,0.000000
362,2317,-104,-9425,87,-159,231,0.000733,0.016663,-1.597230,0.055176,-0.024658,0.065430,-2.328125,2.578125,-1.929688,5400,-23,-131,-316,8115,7830,8327,7981,-75.479408,53.479382,0.000000,0.000000
363,1289,-729,-5799,87,808,-187,0.000794,0.016908,-1.597230,0.055176,0.211426,-0.036621,-2.328125,2.578125,-1.929688,5400,-30,-290,-312,8119,7801,8346,7994,-75.479408,53.479897,0.000000,0.000000
364,-2108,819,-12391,-228,270,-372,0.000794,0.017152,-1.597413,-0.021729,0.080078,-0.081787,-2.328125,2.578125,-1.929688,5400,10,-213,-300,8102,7804,8334,8011,-75.479408,53.480412,0.000000,0.000000
365,-312,1766,-13745,-725,-490,143,0.000549,0.016908,-1.597413,-0.143066,-0.105469,0.043945,-2.328125,2.578125,-1.929688,5400,85,-90,-311,8079,7804,8331,8011,-75.479408,53.480927,0.000000,0.000000
366,2501,112,-6642,-1072,398,235,0.000061,0.017213,-1.597230,-0.227783,0.111328,0.066406,-2.328125,2.578125,-1.929688,5400,148,-234,-327,8097,7810,8336,8017,-75.479408,53.481441,0.000000,0.000000
367,19,-1378,-7602,-867,771,-244,-0.000366,0.017579,-1.597292,-0.177734,0.202393,-0.050537,-2.328125,2.578125,-1.929688,5400,137,-303,-322,8114,7779,8321,8021,-75.479408,53.481960,0.000000,0.000000
368,-1547,-678,-11842,-634,28,-274,-0.000488,0.017579,-1.597230,-0.120850,0.020996,-0.057861,-2.328125,2.578125,-1.929688,5400,116,-191,-316,8091,7787,8323,8030,-75.479408,53.482479,0.000000,0.000000
369,-934,90,-13515,-470,-579,132,-0.000671,0.017396,-1.597108,-0.080811,-0.127197,0.041260,-2.328125,2.578125,-1.929688,5400,99,-87,-328,8102,7786,8324,8039,-75.479408,53.482998,0.000000,0.000000
370,2147,-631,-6287,-390,222,119,-0.000733,0.017518,-1.597047,-0.061279,0.068359,0.038086,-2.328125,2.578125,-1.929688,5400,89,-211,-339,8089,7769,8314,8063,-75.479408,53.483517,0.000000,0.000000
371,81,-951,-6698,-163,209,-329,-0.000794,0.017579,-1.597109,-0.005859,0.065186,-0.071289,-2.328125,2.578125,-1.929688,5400,54,-208,-332,8103,7745,8288,8060,-75.479408,53.484035,0.000000,0.000000
372,-1439,566,-15019,-217,-708,-176,-0.000794,0.017335,-1.597108,-0.019043,-0.158691,-0.033936,-2.328125,2.578125,-1.929688,5400,56,-53,-330,8125,7757,8302,8082,-75.479408,53.484554,0.000000,0.000000
373,890,1478,-12650,-581,-359,278,-0.001038,0.017152,-1.596986,-0.107910,-0.073486,0.076904,-2.328125,2.578125,-1.929688,5400,107,-98,-348,8130,7743,8292,8081,-75.479408,53.485073,0.000000,0.000000
374,1365,-263,-3872,-727,370,-6,-0.001343,0.017335,-1.596986,-0.143555,0.104492,0.007568,-2.328125,2.578125,-1.929688,5400,132,-213,-354,8140,7757,8301,8065,-75.479408,53.485592,0.000000,0.000000
375,-1594,-497,-9273,-599,-477,-366,-0.001526,0.017213,-1.596986,-0.112305,-0.102295,-0.080322,-2.328125,2.578125,-1.929688,5400,120,-73,-345,8124,7749,8280,8082,-75.479408,53.486111,0.000000,0.000000
376,-801,346,-15918,-472,-1074,95,-0.001709,0.016663,-1.597047,-0.081299,-0.248047,0.032227,-2.328125,2.589844,-1.937500,5400,107,37,-356,8154,7754,8275,8077,-75.479408,53.486629,0.000000,0.000000
377,2728,356,-10012,-326,255,316,-0.001770,0.016724,-1.596925,-0.045654,0.076416,0.086182,-2.328125,2.589844,-1.937500,5400,87,-170,-377,8161,7756,8260,8085,-75.479408,53.487148,0.000000,0.000000
378,986,-1019,-3899,-34,860,-202,-0.001770,0.017274,-1.596802,0.025635,0.224121,-0.040283,-2.328125,2.589844,-1.937500,5400,41,-280,-376,8175,7749,8256,8077,-75.479408,53.487667,0.000000,0.000000
379,-2809,-217,-10931,50,-407,-333,-0.001648,0.017213,-1.596864,0.046143,-0.085205,-0.072266,-2.328125,2.589844,-1.937500,5400,20,-84,-368,8148,7759,8277,8063,-75.479408,53.488186,0.000000,0.000000
380,-1220,653,-14243,43,-1022,-43,-0.001526,0.016663,-1.596925,0.044434,-0.235352,-0.001465,-2.328125,2.589844,-1.937500,5400,12,24,-372,8182,7759,8259,8078,-75.479408,53.488705,0.000000,0.000000
381,2969,417,-6952,-246,76,76,-0.001526,0.016663,-1.596925,-0.026123,0.032715,0.027588,-2.328125,2.589844,-1.937500,5400,47,-145,-382,8193,7763,8256,8062,-75.479408,53.489223,0.000000,0.000000
382,231,39,-7460,-353,719,-407,-0.001709,0.017091,-1.596925,-0.052246,0.189697,-0.090332,-2.328125,2.589844,-1.937500,5400,62,-258,-369,8172,7749,8256,8048,-75.479408,53.489742,0.000000,0.000000
383,-2381,392,-14886,-374,-453,-401,-0.001892,0.016969,-1.597108,-0.057373,-0.096436,-0.088867,-2.328125,2.589844,-1.937500,5400,68,-74,-355,8192,7739,8255,8043,-75.479408,53.490261,0.000000,0.000000
384,1089,109,-12222,-191,-775,80,-0.001953,0.016541,-1.597108,-0.012695,-0.175049,0.028564,-2.328125,2.589844,-1.937500,5400,44,-15,-362,8191,7757,8253,8036,-75.479408,53.490780,0.000000,0.000000
385,2398,-880,-3995,-69,590,-93,-0.001892,0.016785,-1.597108,0.017090,0.158203,-0.013672,-2.328125,2.589844,-1.937500,5400,25,-237,-361,8186,7773,8248,8032,-75.479408,53.491299,0.000000,0.000000
386,-1798,-368,-8110,204,320,-562,-0.001648,0.016969,-1.597291,0.083740,0.092285,-0.128174,-2.328125,2.589844,-1.937500,5400,-18,-202,-338,8196,7757,8284,8024,-75.479408,53.491817,0.000000,0.000000
387,-2405,295,-15236,455,-1100,-239,-0.001404,0.016602,-1.597474,0.145020,-0.254395,-0.049316,-2.328125,2.589844,-1.937500,5400,-64,31,-329,8166,7773,8275,8027,-75.479408,53.492336,0.000000,0.000000
388,2651,214,-9940,536,-642,165,-0.001099,0.016236,-1.597169,0.164795,-0.142578,0.049316,-2.328125,2.589844,-1.937500,5400,-90,-28,-337,8188,7752,8267,8021,-75.479408,53.492855,0.000000,0.000000
389,2455,-170,-5835,318,939,-183,-0.000916,0.016663,-1.597108,0.111572,0.243408,-0.035645,-2.328125,2.589844,-1.937500,5400,-71,-288,-331,8190,7782,8285,7991,-75.479408,53.493374,0.000000,0.000000
390,-2639,553,-11949,128,414,-433,-0.000733,0.016908,-1.597291,0.065186,0.115234,-0.096680,-2.328125,2.589844,-1.937500,5400,-51,-218,-313,8175,7786,8282,8007,-75.479408,53.493893,0.000000,0.000000
391,-1901,768,-13015,126,-1013,45,-0.000610,0.016480,-1.597291,0.064697,-0.233154,0.020020,-2.328125,2.589844,-1.937500,5400,-54,12,-317,8154,7796,8279,8005,-75.479408,53.494411,0.000000,0.000000
392,1099,292,-10426,98,-472,265,-0.000488,0.016297,-1.597230,0.057861,-0.101074,0.073730,-2.328125,2.589844,-1.937500,5400,-50,-64,-331,8162,7793,8295,8000,-75.479408,53.494930,0.000000,0.000000
393,3084,-610,-5823,146,952,-150,-0.000427,0.016724,-1.597108,0.069580,0.246582,-0.027588,-2.328125,2.597656,-1.937500,5400,-57,-299,-329,8152,7802,8310,7984,-75.479408,53.495449,0.000000,0.000000
394,-1970,-466,-10948,235,294,-401,-0.000183,0.016969,-1.597230,0.091309,0.085938,-0.088867,-2.328125,2.597656,-1.937500,5400,-72,-206,-315,8139,7812,8303,7987,-75.479408,53.495968,0.000000,0.000000
395,-3517,-126,-11637,433,-1298,-8,0.000061,0.016358,-1.597230,0.139648,-0.302734,0.007080,-2.328125,2.597656,-1.937500,5400,-104,57,-318,8121,7814,8319,7966,-75.479408,53.496487,0.000000,0.000000
396,2629,-509,-8441,496,-383,47,0.000305,0.016053,-1.597230,0.155029,-0.079346,0.020508,-2.328125,2.597656,-1.937500,5400,-120,-76,-324,8115,7850,8299,7980,-75.479408,53.497009,0.000000,0.000000
397,3119,-187,-8937,311,956,-398,0.000610,0.016541,-1.597291,0.109863,0.247559,-0.088135,-2.328125,2.597656,-1.937500,5400,-101,-296,-311,8105,7841,8326,7978,-75.479408,53.497532,0.000000,0.000000
398,-2071,763,-12703,54,52,-355,0.000671,0.016663,-1.597291,0.047119,0.026855,-0.077637,-2.328125,2.597656,-1.937500,5400,-66,-162,-298,8105,7842,8334,7962,-75.479408,53.498055,0.000000,0.000000
399,-1822,451,-10302,34,-980,154,0.000733,0.016236,-1.597291,0.042236,-0.225098,0.046631,-2.328125,2.597656,-1.937500,5400,-61,8,-307,8106,7848,8313,7969,-75.479408,53.498577,0.000000,0.000000
400,3365,-527,-6950,-91,409,10,0.000794,0.016297,-1.597291,0.011719,0.114014,0.011475,-2.328125,2.597656,-1.937500,5400,-38,-213,-311,8091,7843,8335,7957,-75.479408,53.499100,0.000000,0.000000
401,1171,-378,-10438,-318,1059,-422,0.000672,0.016969,-1.597413,-0.043701,0.272705,-0.093994,-2.328125,2.597656,-1.937500,5400,0,-333,-295,8073,7865,8343,7960,-75.479408,53.499622,0.000000,0.000000
402,-3663,668,-12164,-359,-457,-159,0.000610,0.016847,-1.597413,-0.053711,-0.097412,-0.029785,-2.328125,2.597656,-1.937500,5400,16,-96,-291,8061,7856,8354,7960,-75.479408,53.500145,0.000000,0.000000
403,-905,-41,-9444,-170,-1128,198,0.000549,0.016236,-1.597230,-0.007568,-0.261230,0.057373,-2.328125,2.597656,-1.937500,5400,-1,25,-303,8085,7848,8337,7960,-75.479408,53.500668,0.000000,0.000000
404,3618,-575,-8671,-146,202,95,0.000549,0.016297,-1.597108,-0.001709,0.063477,0.032227,-2.328125,2.597656,-1.937500,5400,0,-179,-312,8074,7875,8335,7964,-75.479408,53.501190,0.000000,0.000000
405,373,-397,-12335,-337,1213,-322,0.000488,0.017030,-1.597230,-0.048340,0.310303,-0.069580,-2.328125,2.597656,-1.937500,5400,31,-356,-303,8086,7861,8336,7958,-75.479408,53.501713,0.000000,0.000000
406,-3995,295,-9427,-333,-226,-135,0.000488,0.016969,-1.597230,-0.047363,-0.041016,-0.023926,-2.328125,2.597656,-1.937500,5400,36,-134,-302,8075,7848,8348,7972,-75.479408,53.502235,0.000000,0.000000
407,661,-312,-7397,-150,-1039,202,0.000427,0.016358,-1.597230,-0.002686,-0.239502,0.058350,-2.328125,2.597656,-1.937500,5400,14,5,-315,8062,7846,8339,7985,-75.479408,53.502758,0.000000,0.000000
408,3576,136,-10788,-318,337,-45,0.000366,0.016480,-1.597047,-0.043701,0.096436,-0.001953,-2.328125,2.597656,-1.937500,5400,41,-209,-319,8083,7844,8333,7989,-75.479408,53.503281,0.000000,0.000000
409,-733,53,-13631,-518,723,-363,0.000122,0.016908,-1.597108,-0.092529,0.190674,-0.079590,-2.328125,2.597656,-1.937500,5400,74,-279,-309,8075,7833,8334,7977,-75.479408,53.503803,0.000000,0.000000
410,-3276,4,-6877,-429,-913,-52,-0.000061,0.016663,-1.597108,-0.070801,-0.208740,-0.003662,-2.328125,2.609375,-1.937500,5400,68,-13,-312,8091,7825,8326,7994,-75.479408,53.504326,0.000000,0.000000
411,2327,-793,-7740,-224,-908,174,-0.000061,0.016114,-1.597109,-0.020752,-0.207520,0.051514,-2.328125,2.609375,-1.937500,5400,42,2,-325,8086,7825,8322,8006,-75.479408,53.504848,0.000000,0.000000
412,3419,348,-13121,-448,714,-126,-0.000183,0.016358,-1.597109,-0.075439,0.188477,-0.021729,-2.328125,2.609375,-1.937500,5400,76,-256,-325,8108,7829,8297,8008,-75.479408,53.505371,0.000000,0.000000
413,1060,0,-14260,-608,972,-320,-0.000366,0.016969,-1.597109,-0.114502,0.251465,-0.069092,-2.328125,2.609375,-1.937500,5400,104,-315,-316,8114,7821,8287,8018,-75.479408,53.505894,0.000000,0.000000
414,-3756,529,-7288,-533,-618,-61,-0.000549,0.016785,-1.597109,-0.096191,-0.136719,-0.005859,-2.328125,2.609375,-1.937500,5400,99,-66,-319,8102,7817,8306,8021,-75.479408,53.506416,0.000000,0.000000
415,-86,-458,-7073,-289,-978,139,-0.000671,0.016297,-1.597047,-0.036621,-0.224609,0.042969,-2.328125,2.609375,-1.937500,5400,68,4,-330,8113,7813,8275,8025,-75.479408,53.506939,0.000000,0.000000
416,3638,-24,-13527,-370,499,-119,-0.000794,0.016480,-1.597047,-0.056396,0.135986,-0.020020,-2.328125,2.609375,-1.937500,5400,80,-228,-330,8122,7795,8266,8031,-75.479408,53.507462,0.000000,0.000000
417,81,209,-12778,-479,782,-261,-0.000977,0.016969,-1.597047,-0.083008,0.205078,-0.054688,-2.328125,2.609375,-1.937500,5400,96,-285,-324,8140,7796,8284,8030,-75.479408,53.507984,0.000000,0.000000
418,-3786,-114,-4909,-159,-854,10,-0.000916,0.016663,-1.596986,-0.004883,-0.194336,0.011719,-2.328125,2.609375,-1.937500,5400,50,-22,-329,8142,7797,8284,8058,-75.479408,53.508507,0.000000,0.000000
419,929,-819,-8245,211,-850,82,-0.000794,0.016114,-1.596925,0.085449,-0.193359,0.029297,-2.328125,2.609375,-1.937500,5400,-8,-8,-338,8124,7773,8264,8056,-75.479408,53.509029,0.000000,0.000000
420,3112,148,-14274,63,821,-211,-0.000671,0.016480,-1.596864,0.049316,0.214600,-0.042236,-2.328125,2.609375,-1.937500,5400,2,-278,-335,8158,7783,8256,8050,-75.479408,53.509552,0.000000,0.000000
421,-1338,412,-9456,-26,551,-329,-0.000610,0.016785,-1.597047,0.027588,0.148682,-0.071045,-2.328125,2.609375,-1.937500,5400,6,-247,-325,8151,7785,8254,8045,-75.479408,53.510075,0.000000,0.000000
422,-3148,97,-5492,52,-1011,-37,-0.000488,0.016480,-1.597047,0.046631,-0.232666,0.000244,-2.328125,2.609375,-1.937500,5400,-10,6,-328,8135,7777,8278,8043,-75.479408,53.510597,0.000000,0.000000
423,2009,-46,-12323,71,-507,-45,-0.000488,0.016175,-1.597047,0.051270,-0.109619,-0.001709,-2.328125,2.609375,-1.937500,5400,-19,-63,-330,8153,7788,8266,8067,-75.479408,53.511120,0.000000,0.000000
424,2969,517,-14888,-132,653,-248,-0.000488,0.016480,-1.596986,0.001709,0.173584,-0.051270,-2.328125,2.609375,-1.937500,5400,5,-250,-323,8147,7767,8261,8048,-75.479408,53.511642,0.000000,0.000000
425,-1431,300,-7184,-178,627,-268,-0.000488,0.016908,-1.596986,-0.009521,0.167236,-0.056152,-2.328125,2.609375,-1.937500,5400,11,-261,-315,8158,7783,8287,8043,-75.479408,53.512165,0.000000,0.000000
426,-1372,-844,-5654,82,-675,47,-0.000366,0.016602,-1.596986,0.053955,-0.150635,0.020752,-2.328125,2.609375,-1.937500,5400,-26,-53,-320,8150,7783,8279,8038,-75.479408,53.512688,0.000000,0.000000
427,2076,-324,-12594,231,-385,-74,-0.000183,0.016358,-1.596986,0.090332,-0.079834,-0.008789,-2.328125,2.609375,-1.937500,5400,-52,-93,-321,8151,7796,8268,8034,-75.479408,53.513210,0.000000,0.000000
428,1161,605,-14407,146,385,-300,0.000000,0.016541,-1.597047,0.069580,0.108154,-0.063965,-2.328125,2.609375,-1.937500,5400,-46,-216,-311,8158,7777,8298,8030,-75.479408,53.513733,0.000000,0.000000
429,-1859,661,-6493,106,-61,-80,0.000000,0.016602,-1.596986,0.059814,-0.000732,-0.010254,-2.328125,2.609375,-1.937500,5400,-45,-146,-311,8142,7791,8289,8026,-75.479408,53.514256,0.000000,0.000000
430,-54,-973,-8255,340,-839,91,0.000305,0.016236,-1.596986,0.116943,-0.190674,0.031494,-2.328125,2.609375,-1.937500,5400,-84,-2358,-316,8108,7804,8307,8023,0.000000,0.000000,0.000000,-0.471191
431,2787,-422,-14064,366,-47,-87,0.000488,0.016236,-1.596986,0.123291,0.002686,-0.011963,-2.328125,2.609375,-1.937500,5400,-95,-2480,-313,8132,7808,8292,8022,-0.000001,0.000000,0.000000,-0.471191
432,346,580,-9592,89,884,-176,0.000672,0.016663,-1.596986,0.055664,0.229980,-0.033691,-2.328125,2.609375,-1.937500,5400,-61,-2642,-307,8077,7760,8352,8043,-0.000002,0.000000,0.000000,-0.471191
433,-3296,173,-5272,34,-39,39,0.000733,0.016663,-1.596986,0.042236,0.004639,0.018799,-2.328125,2.609375,-1.937500,5400,-55,-2509,-311,8046,7763,8406,8113,-0.000004,0.000000,0.000000,-0.471191
434,-2706,-827,-7063,189,-1251,100,0.000855,0.016236,-1.596802,0.080078,-0.291260,0.033691,-2.328125,2.609375,-1.937500,5400,-77,-2314,-318,8034,7736,8433,8137,-0.000006,0.000000,0.000000,-0.471191
435,841,-143,-14260,141,-911,-111,0.000977,0.015809,-1.596802,0.068359,-0.208252,-0.017822,-2.328125,2.609375,-1.937500,5400,-72,-2363,-316,7973,7709,8535,8254,-0.000009,0.000000,0.000000,-0.471191
436,639,675,-11794,-167,-54,-265,0.000977,0.015809,-1.596864,-0.006836,0.000977,-0.055420,-2.328125,2.609375,-1.937500,5400,-27,-2511,-308,7928,7618,8675,8386,-0.000013,0.000000,0.000000,-0.471191
437,-2310,429,-6456,-255,-1118,-76,0.000977,0.015259,-1.596862,-0.028320,-0.258789,-0.009277,-2.328125,2.609375,-1.937500,5400,-9,-2353,-307,7868,7568,8798,8455,-0.000017,0.000001,0.000000,-0.471191
438,-71,-453,-10501,-285,-1750,-2,0.000855,0.014405,-1.596923,-0.035645,-0.413086,0.008789,-2.328125,2.609375,-1.937500,5400,2,-2260,-309,7804,7507,8859,8609,-0.000022,0.000001,0.000000,-0.471191
439,2573,-553,-14458,-237,-1161,-276,0.000794,0.013855,-1.596923,-0.023926,-0.269287,-0.058105,-2.328125,2.609375,-1.937500,5400,2,-2368,-299,7719,7490,8998,8740,-0.000027,0.000001,0.000000,-0.471191
440,1417,85,-9696,-80,-987,-202,0.000794,0.013550,-1.596921,0.014404,-0.226807,-0.040039,-2.328125,2.609375,-1.937500,5400,-15,-2423,-292,7692,7384,9111,8860,-0.000033,0.000001,0.000000,-0.471191
441,-177,363,-7271,-89,-1909,196,0.000855,0.012635,-1.596921,0.012207,-0.451904,0.057129,-2.328125,2.609375,-1.937500,5400,-12,-2303,-302,7606,7349,9220,8928,-0.000039,0.000002,0.000000,-0.471191
442,659,-736,-10022,-30,-2205,37,0.000977,0.011658,-1.596860,0.026611,-0.524170,0.018311,-2.328125,2.609375,-1.937500,5400,-21,-2280,-306,7559,7276,9326,9035,-0.000046,0.000002,0.000000,-0.471191
443,755,-983,-11910,163,-2526,-346,0.001099,0.010376,-1.596860,0.073730,-0.602539,-0.075195,-2.328125,2.609375,-1.937500,5400,-52,-2249,-293,7504,7226,9409,9110,-0.000054,0.000002,-0.000244,-0.471191
444,-29,910,-8891,-63,-3155,-45,0.001160,0.008972,-1.596860,0.018555,-0.756104,-0.001709,-2.316406,2.617188,-1.949219,5400,-23,-2164,-293,7479,7126,9470,9208,-0.000061,0.000003,-0.000244,-0.471191
445,592,1444,-8871,-555,-3428,235,0.000977,0.007385,-1.596738,-0.101562,-0.822754,0.066650,-2.316406,2.617188,-1.949219,5400,49,-2135,-306,7426,7074,9537,9274,-0.000069,0.000003,-0.000244,-0.471191
446,-130,-683,-11874,-568,-3735,-45,0.000671,0.005676,-1.596738,-0.104736,-0.897705,-0.001709,-2.316406,2.617188,-1.949219,5400,60,-2100,-308,7348,7037,9582,9285,-0.000077,0.000004,-0.000244,-0.471191
447,-1530,-973,-10404,-8,-5304,-422,0.000732,0.002563,-1.596859,0.031982,-1.280762,-0.093750,-2.316406,2.617188,-1.949219,5400,-12,-1842,-292,7320,6991,9594,9345,-0.000086,0.000004,-0.000244,-0.471191
448,317,563,-9698,69,-5573,-170,0.000916,0.000366,-1.596857,0.050781,-1.346436,-0.032227,-2.316406,2.617188,-1.949219,5400,-25,-1790,-287,7265,6991,9609,9350,-0.000094,0.000005,-0.000244,-0.471191
449,873,309,-10948,78,-5505,23,0.000915,-0.002136,-1.596737,0.052979,-1.329834,0.014893,-2.316406,2.617188,-1.949219,5400,-32,-1792,-289,7190,6897,9622,9345,-0.000103,0.000005,-0.000244,-0.471191
450,-1623,-1227,-10958,457,-6342,-359,0.001282,-0.005127,-1.596859,0.145508,-1.534180,-0.078369,-2.316406,2.617188,-1.949219,5400,-96,-1648,-274,7164,6869,9629,9340,-0.000111,0.000006,-0.000244,-0.471191
451,-607,-261,-10421,815,-7506,-457,0.001709,-0.008667,-1.597104,0.232910,-1.818359,-0.102295,-2.316406,2.617188,-1.949219,5400,-162,-1439,-252,7128,6830,9595,9364,-0.000120,0.000007,-0.000244,-0.471191
452,1274,729,-11291,738,-7778,-261,0.002197,-0.012390,-1.597165,0.214111,-1.884766,-0.054443,-2.316406,2.617188,-1.949219,5400,-171,-1367,-238,7083,6810,9596,9349,-0.000127,0.000007,-0.000244,-0.471191
453,86,305,-9507,719,-7994,-278,0.002564,-0.016114,-1.597352,0.209473,-1.937500,-0.058594,-2.316406,2.617188,-1.949219,5400,-186,-1304,-221,7079,6780,9554,9299,-0.000135,0.000008,-0.000244,-0.471191
454,622,551,-10409,499,-8761,-287,0.002808,-0.020204,-1.597414,0.155762,-2.124756,-0.060791,-2.316406,2.617188,-1.949219,5400,-168,-1152,-204,7021,6778,9554,9253,-0.000142,0.000009,-0.000244,-0.471191
455,354,844,-10027,292,-9031,-226,0.003053,-0.024478,-1.597416,0.105225,-2.190674,-0.045898,-2.316406,2.617188,-1.949219,5400,-146,-1080,-188,7001,6783,9512,9221,-0.000148,0.000010,-0.000244,-0.471191
456,191,-610,-9164,416,-9400,-326,0.003298,-0.028813,-1.597604,0.135498,-2.280762,-0.070312,-2.316406,2.617188,-1.949219,5401,-167,-992,-168,7003,6794,9461,9194,-0.000153,0.000011,-0.000244,-0.471191
457,-430,-812,-8485,706,-10383,-348,0.003726,-0.033820,-1.597729,0.206299,-2.520752,-0.075684,-2.316406,2.617188,-1.949219,5401,-215,-796,-146,6997,6838,9399,9095,-0.000157,0.000013,-0.000244,-0.471191
458,666,912,-10387,499,-10849,-4,0.004092,-0.038889,-1.597673,0.155762,-2.634521,0.008301,-2.316406,2.617188,-1.949219,5402,-194,-679,-139,6989,6869,9353,9062,-0.000160,0.000014,-0.000244,-0.471191
459,1916,317,-11265,305,-10352,2,0.004216,-0.043837,-1.597556,0.108398,-2.513184,0.009766,-2.316406,2.617188,-1.949219,5402,-173,-725,-133,7033,6949,9321,8983,-0.000161,0.000016,-0.000488,-0.471191
460,-1485,-1710,-7273,749,-11320,-309,0.004644,-0.049275,-1.597561,0.216797,-2.749512,-0.066162,-2.316406,2.617188,-1.949219,5403,-241,-533,-115,7053,6974,9260,8911,-0.000161,0.000017,-0.000488,-0.471191
461,-1778,-14,-8545,930,-12704,-139,0.005135,-0.055204,-1.597756,0.260986,-3.087402,-0.024658,-2.328125,2.628906,-1.949219,5404,-278,-259,-104,7091,7019,9171,8868,-0.000159,0.000019,-0.000732,-0.471191
462,2142,1095,-12077,540,-11734,172,0.005565,-0.060951,-1.597704,0.165771,-2.850586,0.051270,-2.328125,2.628906,-1.949219,5405,-233,-368,-107,7108,7134,9112,8782,-0.000154,0.000021,-0.000732,-0.471191
463,1043,-348,-8129,374,-11106,-111,0.005751,-0.066272,-1.597713,0.125244,-2.697266,-0.017822,-2.328125,2.628906,-1.949219,5406,-214,-441,-99,7178,7188,9034,8715,-0.000148,0.000023,-0.000732,-0.471191
464,-2949,-456,-8279,470,-12656,-270,0.006058,-0.071900,-1.597600,0.148682,-3.075684,-0.056641,-2.328125,2.628906,-1.949219,5407,-231,-163,-85,7210,7305,9006,8664,-0.000139,0.000026,-0.000977,-0.471191
465,-578,214,-12195,398,-13090,-21,0.006306,-0.078266,-1.597676,0.131104,-3.181641,0.004150,-2.328125,2.628906,-1.949219,5409,-222,-53,-81,7287,7350,8911,8600,-0.000127,0.000029,-0.000977,-0.471191
466,2152,546,-8472,67,-11854,-45,0.006432,-0.083838,-1.597747,0.050293,-2.879883,-0.001709,-2.328125,2.628906,-1.949219,5410,-174,-222,-76,7286,7456,8852,8501,-0.000113,0.000031,-0.001221,-0.471191
467,-1006,-414,-6389,-41,-12554,-224,0.006496,-0.089842,-1.597822,0.023926,-3.050781,-0.045410,-2.328125,2.628906,-1.949219,5412,-153,-82,-64,7347,7507,8801,8420,-0.000095,0.000035,-0.001221,-0.471191
